year,locationabbr,locationdesc,facilityname,city,clinic_status,topic,subtopic,data_value,clinicid,geolocation,year
2021,IL,Illinois,North Shore Fertility,Skokie,Open,Clinic Services & Profile,Verified lab accreditation,Yes,520,POINT (-87.7349 42.041),2021
2021,MO,Missouri,Missouri Fertility,Columbia,Open,Clinic Services & Profile,Gestational carrier services,Yes,365,POINT (-92.3174 38.9505),2021
2021,NY,New York,Montefiore's Institute for Reproductive Medicine and Health,Hartsdale,Open,Clinic Services & Profile,Pregnancies,92,293,POINT (-73.8029 41.0158),2021
2021,NY,New York,Rejuvenating Fertility Center-New York,New York,Open,Clinic Services & Profile,Gestational carrier services,No,877,POINT (-73.9838 40.7673),2021
2021,IL,Illinois,Advanced Reproductive Center,Rockford,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,623,POINT (-88.9989 42.272),2021
2021,CA,California,Zouves Fertility Center,Foster City,Open,Clinic Services & Profile,Gestational carrier services,Yes,359,POINT (-122.268 37.5679),2021
2021,NY,New York,"NYC In Vitro Fertilization, PC",New York,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,822,POINT (-73.9748 40.7612),2021
2021,WA,Washington,Seattle Reproductive Medicine,Seattle,Open,Clinic Services & Profile,Gestational carrier services,Yes,50,POINT (-122.341 47.6326),2021
2021,NY,New York,"Hudson Valley Fertility, PLLC",Fishkill,Open,Clinic Services & Profile,Verified lab accreditation,No,259,POINT (-73.8965 41.5243),2021
2021,TN,Tennessee,Nashville Fertility Center,Nashville,Open,Clinic Services & Profile,Donor egg services,Yes,258,POINT (-86.8096 36.155),2021
2021,UT,Utah,Utah Center for Reproductive Medicine,Salt Lake City,Open,Clinic Services & Profile,Pregnancies,260,16,POINT (-111.826 40.7552),2021
2021,PA,Pennsylvania,Geisinger Medical Center Fertility Program,Danville,Open,Clinic Services & Profile,Gestational carrier services,Yes,409,POINT (-76.6053 40.9678),2021
2021,CA,California,Reproductive Partners Fertility Center-San Diego,La Jolla,Open,Clinic Services & Profile,Pregnancies,327,339,POINT (-117.226 32.8833),2021
2021,IL,Illinois,Center for Reproductive Care,Chicago,Open,Clinic Services & Profile,Pregnancies,56,57,POINT (-87.6701 41.8729),2021
2021,TX,Texas,IVFMD-Irving,Irving,Open,Clinic Services & Profile,Donated embryo services,Yes,469,POINT (-96.9555 32.9098),2021
2021,NJ,New Jersey,"Center for Reproductive Medicine and Fertility, Louis R. Manara, DO",Voorhees,Open,Clinic Services & Profile,Gestational carrier services,Yes,485,POINT (-74.9233 39.8426),2021
2021,CA,California,"Tree of Life Center for Fertility, Kinderwunschzentrum Los Angeles",Tarzana,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,171,POINT (-118.533 34.1705),2021
2021,TN,Tennessee,Tennessee Reproductive Medicine,Chattanooga,Open,Clinic Services & Profile,Verified lab accreditation,Yes,307,POINT (-85.183 35.0539),2021
2021,OK,Oklahoma,Mate Fertility,Oklahoma City,Open,Clinic Services & Profile,Total infants born,6,892,POINT (-97.5781 35.5225),2021
2021,AZ,Arizona,IVF Phoenix,Scottsdale,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,384,POINT (-111.876 33.5756),2021
2021,CA,California,"Center for Reproductive Health & Gynecology, (CRH&G)",Beverly Hills,Open,Clinic Services & Profile,Gestational carrier services,Yes,482,POINT (-118.377 34.0673),2021
2021,MI,Michigan,IVF Michigan Fertility Centers,Bloomfield Hills,Open,Clinic Services & Profile,Total infants born,656,633,POINT (-83.2227 42.5596),2021
2021,FL,Florida,Fertility Center & Applied Genetics of Florida,Sarasota,Open,Clinic Services & Profile,Total cycles,258,149,POINT (-82.4663 27.2724),2021
2021,FL,Florida,UF Health Reproductive Medicine at Springhill,Gainesville,Open,Clinic Services & Profile,Total cycles,146,434,POINT (-82.4338 29.6903),2021
2021,TX,Texas,Fertility and Advanced Reproductive Medicine,Dallas,Open,Clinic Services & Profile,Total cycles,281,238,POINT (-96.8464 32.8161),2021
2021,CA,California,"Banafsheh Kashani, MD, Inc.",Laguna Hills,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,921,POINT (-117.7319 33.6263),2021
2021,MO,Missouri,STL Fertility,St. Louis,Open,Clinic Services & Profile,Verified lab accreditation,Yes,164,POINT (-90.4439 38.6659),2021
2021,WA,Washington,"University Reproductive Care, University of Washington",Seattle,Open,Clinic Services & Profile,Total infants born,84,180,POINT (-122.318 47.6588),2021
2021,NY,New York,Noble Fertility Center,New York,Open,Clinic Services & Profile,Fertility preservation cycles,*,617,POINT (-73.9784 40.7478),2021
2021,KY,Kentucky,"Kentucky Fertility Institute, LLC",Louisville,Open,Clinic Services & Profile,Pregnancies,154,717,POINT (-85.5672 38.3105),2021
2021,TX,Texas,Inovi Fertility & Genetics Institute,Houston,Open,Clinic Services & Profile,Pregnancies,15,841,POINT (-95.4372 29.7325),2021
2021,VA,Virginia,Genetics & IVF Institute,Fairfax,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,461,POINT (-77.2332 38.8685),2021
2021,NJ,New Jersey,Fertility Institute of New Jersey and New York,Oradell,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,266,POINT (-74.0301 40.9634),2021
2021,TN,Tennessee,The Center for Reproductive Health,Nashville,Open,Clinic Services & Profile,SART member,Yes,66,POINT (-86.8109 36.1523),2021
2021,CA,California,"CCRM San Francisco, Bay Area Center for Reproductive Medicine, LLC (BACRM)",Menlo Park,Open,Clinic Services & Profile,SART member,Yes,804,POINT (-122.183 37.4809),2021
2021,CA,California,California Dream Fertility Center,Irvine,Open,Clinic Services & Profile,Fertility preservation cycles,*,889,POINT (-117.7633 33.6655),2021
2021,CA,California,OC Fertility,Newport Beach,Open,Clinic Services & Profile,Total cycles,334,317,POINT (-117.871 33.6125),2021
2021,NJ,New Jersey,"Institute for Reproductive Medicine and Science, Saint Barnabas Medical Center",Livingston,Open,Clinic Services & Profile,Donated embryo services,No,54,POINT (-74.3048 40.7631),2021
2021,WA,Washington,SRM Spokane,Spokane Valley,Open,Clinic Services & Profile,Gestational carrier services,Yes,513,POINT (-117.191 47.6686),2021
2021,GA,Georgia,Emory Reproductive Center,Atlanta,Open,Clinic Services & Profile,Fertility preservation cycles,210,511,POINT (-84.382 33.7848),2021
2021,CA,California,"LA/OC Fertility, Inc.",Redondo Beach,Open,Clinic Services & Profile,Donor egg services,No,874,POINT (-118.3789 33.8525),2021
2021,WI,Wisconsin,University of Wisconsin-Generations Fertility Care,Middleton,Open,Clinic Services & Profile,Gestational carrier services,Yes,397,POINT (-89.5172 43.1006),2021
2021,CT,Connecticut,New England Fertility Institute,Stamford,Open,Clinic Services & Profile,Fertility preservation cycles,18,315,POINT (-73.5415 41.062),2021
2021,AZ,Arizona,Reproductive Health Center,Tucson,Open,Clinic Services & Profile,Total infants born,83,378,POINT (-110.896 32.2646),2021
2021,CO,Colorado,Rocky Mountain Fertility Center,Englewood,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,299,POINT (-104.842 39.5367),2021
2021,TX,Texas,Center for Assisted Reproduction,Bedford,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,249,POINT (-97.1295 32.8344),2021
2021,MO,Missouri,Fertility Partnership,Saint Peters,Open,Clinic Services & Profile,Total cycles,458,387,POINT (-90.595 38.7971),2021
2021,OK,Oklahoma,OU Health Reproductive Medicine,Oklahoma City,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,9,POINT (-97.5009 35.4775),2021
2021,WV,West Virginia,"Cabell Huntington Hospital, Center for Advanced Reproductive Medicine",Huntington,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,493,POINT (-82.4269 38.4091),2021
2021,CA,California,UCLA Fertility Center,Los Angeles,Open,Clinic Services & Profile,Gestational carrier services,Yes,361,POINT (-118.447 34.0648),2021
2021,DC,District of Columbia,Columbia Fertility Associates,Washington,Open,Clinic Services & Profile,Gestational carrier services,Yes,370,POINT (-77.053 38.9049),2021
2021,CO,Colorado,Rocky Mountain Center for Reproductive Medicine,Fort Collins,Open,Clinic Services & Profile,Pregnancies,57,110,POINT (-105.059 40.5745),2021
2021,OH,Ohio,Bethesda Fertility Center,Cincinnati,Open,Clinic Services & Profile,Fertility preservation cycles,36,285,POINT (-84.3405 39.2513),2021
2021,NM,New Mexico,"The Fertility Center of New Mexico, LLC",Albuquerque,Open,Clinic Services & Profile,Donor egg services,Yes,263,POINT (-106.635 35.0808),2021
2021,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Fertility preservation cycles,43,424,POINT (-121.363 38.6447),2021
2021,NJ,New Jersey,South Jersey Fertility Center,Marlton,Open,Clinic Services & Profile,Deliveries,223,43,POINT (-74.9247 39.8847),2021
2021,TX,Texas,ReproMed Fertility Center,Dallas,Open,Clinic Services & Profile,Deliveries,67,24,POINT (-96.785 32.7972),2021
2021,NY,New York,Sher Fertility Solutions-New York,New York,Open,Clinic Services & Profile,Pregnancies,117,627,POINT (-73.9825 40.751),2021
2021,IN,Indiana,"Henry Fertility dba, Reproductive Care of Indiana",Indianapolis,Open,Clinic Services & Profile,Total infants born,127,464,POINT (-86.1539 39.9315),2021
2021,HI,Hawaii,Tripler Army Medical Center IVF Institute,Tripler AMC,Open,Clinic Services & Profile,Total infants born,21,474,POINT (-157.89 21.3596),2021
2021,CA,California,California Fertility Partners,Los Angeles,Open,Clinic Services & Profile,Donor egg services,No,220,POINT (-118.463 34.0473),2021
2021,AL,Alabama,Fertility Institute of North Alabama,Huntsville,Open,Clinic Services & Profile,Deliveries,43,830,POINT (-86.5846 34.7209),2021
2021,IN,Indiana,Midwest Fertility Specialists,Carmel,Open,Clinic Services & Profile,Total infants born,387,373,POINT (-86.1588 39.967),2021
2021,TX,Texas,Cooper Institute for Advanced Reproductive Medicine,Houston,Open,Clinic Services & Profile,Fertility preservation cycles,0,83,POINT (-95.5188 29.6924),2021
2021,NJ,New Jersey,"Shore Institute for Reproductive Medicine dba, Morgan Fertility and Reproductive Medicine",Lakewood,Open,Clinic Services & Profile,Donated embryo services,Yes,319,POINT (-74.2006 40.0506),2021
2021,CA,California,Laurel Fertility Care,San Francisco,Open,Clinic Services & Profile,Donor egg services,Yes,19,POINT (-122.423 37.7905),2021
2021,NY,New York,Northwell Health Fertility,Manhasset,Open,Clinic Services & Profile,Deliveries,337,92,POINT (-73.701 40.7753),2021
2021,IL,Illinois,University of Illinois at Chicago IVF Program,Chicago,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,26,POINT (-87.6718 41.8695),2021
2021,IL,Illinois,"Rinehart Fertility Center, SC",Hinsdale,Open,Clinic Services & Profile,Pregnancies,71,848,POINT (-87.9287 41.8001),2021
2021,MN,Minnesota,CCRM Minneapolis,Edina,Open,Clinic Services & Profile,Verified lab accreditation,Yes,611,POINT (-93.3272 44.8841),2021
2021,CA,California,Laurel Fertility Care,San Francisco,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,19,POINT (-122.423 37.7905),2021
2021,KY,Kentucky,"Kentucky Fertility Institute, LLC",Louisville,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,717,POINT (-85.5672 38.3105),2021
2021,AZ,Arizona,"Advanced Fertility Care, PLLC",Scottsdale,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,312,POINT (-111.875 33.5756),2021
2021,CA,California,"The Fertility and Gynecology Center, Monterey Bay IVF",Monterey,Open,Clinic Services & Profile,Verified lab accreditation,No,356,POINT (-121.802 36.5714),2021
2021,WA,Washington,"Olympia Women's Health, Olympia Fertility",Olympia,Open,Clinic Services & Profile,Total cycles,113,415,POINT (-122.95 47.0468),2021
2021,PA,Pennsylvania,Society Hill Reproductive Medicine,Philadelphia,Open,Clinic Services & Profile,Donor egg services,Yes,8,POINT (-75.1561 39.9443),2021
2021,PA,Pennsylvania,Reproductive Medicine Associates of Philadelphia,King of Prussia,Open,Clinic Services & Profile,SART member,Yes,146,POINT (-75.4032 40.0973),2021
2021,CA,California,"LA/OC Fertility, Inc.",Redondo Beach,Open,Clinic Services & Profile,Gestational carrier services,Yes,874,POINT (-118.3789 33.8525),2021
2021,MI,Michigan,IVF Michigan Fertility Centers,Bloomfield Hills,Open,Clinic Services & Profile,Fertility preservation cycles,49,633,POINT (-83.2227 42.5596),2021
2021,MI,Michigan,Gago IVF,Brighton,Open,Clinic Services & Profile,Deliveries,108,59,POINT (-83.8063 42.5696),2021
2021,WA,Washington,"Overlake Reproductive Health, Inc., PS",Bellevue,Open,Clinic Services & Profile,Donated embryo services,Yes,96,POINT (-122.189 47.6245),2021
2021,CA,California,Pacific Fertility Center,San Francisco,Open,Clinic Services & Profile,Verified lab accreditation,Yes,214,POINT (-122.406 37.8054),2021
2021,FL,Florida,Viera Fertility Center,Melbourne,Open,Clinic Services & Profile,Gestational carrier services,Yes,21,POINT (-80.6735 28.2091),2021
2021,GA,Georgia,"Columbus Center for Reproductive Endocrinology & Infertility, LLC",Columbus,Open,Clinic Services & Profile,Pregnancies,57,118,POINT (-84.959 32.5408),2021
2021,NC,North Carolina,Womack Army Medical Center,Fort Bragg,Open,Clinic Services & Profile,Donated embryo services,No,209,POINT (-79.0021 35.1461),2021
2021,CA,California,"Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center",Sherman Oaks,Open,Clinic Services & Profile,Donated embryo services,Yes,392,POINT (-118.449 34.1585),2021
2021,TX,Texas,Houston Fertility Institute,Houston,Open,Clinic Services & Profile,Gestational carrier services,Yes,104,POINT (-95.5221 29.7404),2021
2021,NJ,New Jersey,"Shore Institute for Reproductive Medicine dba, Morgan Fertility and Reproductive Medicine",Lakewood,Open,Clinic Services & Profile,Pregnancies,81,319,POINT (-74.2006 40.0506),2021
2021,PA,Pennsylvania,"University of Pittsburgh Physicians, Center for Fertility and Reproductive Endocrinology",Pittsburgh,Open,Clinic Services & Profile,Donor egg services,No,168,POINT (-79.9607 40.437),2021
2021,TX,Texas,Dallas IVF,Frisco,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,253,POINT (-96.8409 33.1022),2021
2021,CT,Connecticut,Center for Advanced Reproductive Services,Farmington,Open,Clinic Services & Profile,Fertility preservation cycles,96,235,POINT (-72.8001 41.7069),2021
2021,CT,Connecticut,"Greenwich Fertility and IVF Center, PC",Greenwich,Open,Clinic Services & Profile,Total cycles,575,313,POINT (-73.6467 41.0163),2021
2021,CA,California,CARE for the Bay Area,Los Gatos,Open,Clinic Services & Profile,Total cycles,308,280,POINT (-121.966 37.262),2021
2021,MI,Michigan,"Michigan Center for Fertility and Women's Health, PLC",Warren,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,318,POINT (-83.0604 42.5202),2021
2021,CA,California,Reproductive Medicine Associates of Southern California,Los Angeles,Open,Clinic Services & Profile,Donor egg services,No,825,POINT (-118.444 34.0358),2021
2021,AZ,Arizona,"Arizona Center for Fertility Studies, (ACFS)",Scottsdale,Reorganized,Clinic Services & Profile,Total infants born,57,375,POINT (-111.898 33.5828),2021
2021,CA,California,"The Fertility and Gynecology Center, Monterey Bay IVF",Monterey,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,356,POINT (-121.802 36.5714),2021
2021,NY,New York,"New York Fertility Medical Practice, PLLC dba, Shady Grove Fertility New York",New York,Open,Clinic Services & Profile,Deliveries,170,838,POINT (-73.9726 40.7649),2021
2021,KY,Kentucky,"Kentucky Fertility Institute, LLC",Louisville,Open,Clinic Services & Profile,Verified lab accreditation,Yes,717,POINT (-85.5672 38.3105),2021
2021,NY,New York,"Weill Cornell Medicine, Center for Reproductive Medicine",New York,Open,Clinic Services & Profile,Donated embryo services,Yes,437,POINT (-73.9552 40.7655),2021
2021,CA,California,"Banafsheh Kashani, MD, Inc.",Laguna Hills,Open,Clinic Services & Profile,Deliveries,14,921,POINT (-117.7319 33.6263),2021
2021,NY,New York,NYU Langone Fertility Center,New York,Open,Clinic Services & Profile,Gestational carrier services,Yes,46,POINT (-73.9715 40.746),2021
2021,NM,New Mexico,"The Fertility Center of New Mexico, LLC",Albuquerque,Open,Clinic Services & Profile,Total cycles,311,263,POINT (-106.635 35.0808),2021
2021,CA,California,Fertility Specialists Medical Group,San Diego,Open,Clinic Services & Profile,Total cycles,425,13,POINT (-117.152 32.8015),2021
2021,PA,Pennsylvania,"University of Pennsylvania, Penn Fertility Care",Philadelphia,Open,Clinic Services & Profile,Deliveries,420,398,POINT (-75.1961 39.9568),2021
2021,CT,Connecticut,Center for Advanced Reproductive Services,Farmington,Open,Clinic Services & Profile,Gestational carrier services,Yes,235,POINT (-72.8001 41.7069),2021
2021,CA,California,Stanford Medicine Fertility & Reproductive Health,Sunnyvale,Open,Clinic Services & Profile,SART member,Yes,621,POINT (-122.062 37.3527),2021
2021,NJ,New Jersey,Damien Fertility Partners,Shrewsbury,Open,Clinic Services & Profile,Donor egg services,Yes,381,POINT (-74.0724 40.3263),2021
2021,CA,California,Fertility Care of Orange County,Brea,Open,Clinic Services & Profile,Fertility preservation cycles,11,148,POINT (-117.898 33.9219),2021
