"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2021","OK","Oklahoma","Bennett Fertility Institute","David Kallenberger, MD","3433 N.W. 56th St, Bldg B, Suite 200","Oklahoma City","73112","(405) 949-6060","Closed","Clinic Services & Profile","Gestational carrier services","No","374","TOP01","ST13","POINT (-97.5773 35.5286)"
"2021","AZ","Arizona","Fertility Treatment Center, PC","H. Randall Craig, MD","2155 E. Conference Dr, Suite 115","Tempe","85284","(480) 831-2445","Open","Clinic Services & Profile","Verified lab accreditation","Yes","246","TOP01","ST15","POINT (-111.895 33.3424)"
"2021","PR","Puerto Rico","Clinica de Fertilidad HIMA-San Pablo Caguas","Jose R. Cruz, MD","Ave Muñoz Rivera, A-1, Suite 303","Caguas","00726","(787) 653-3775","Open","Clinic Services & Profile","Fertility preservation cycles","0","274","TOP01","ST02","POINT (-66.0358 18.2468)"
"2021","TN","Tennessee","Tennessee Fertility Institute","Christopher P. Montville, MD","9160 Carothers Pkwy, Suite 201","Franklin","37067","(615) 721-6250","Open","Clinic Services & Profile","Verified lab accreditation","Yes","715","TOP01","ST15","POINT (-86.8002 35.9602)"
"2021","VA","Virginia","Dominion Fertility and Endocrinology","Michael DiMattina, MD","4040 N. Fairfax Dr, Suite 600","Arlington","22203","(703) 920-3890","Open","Clinic Services & Profile","Gestational carrier services","Yes","327","TOP01","ST13","POINT (-77.1089 38.882)"
"2021","NY","New York","Generation Next Fertility, PLLC","Janelle Luk, MD","115 E. 57th St, 11th Floor","New York","10022","(212) 641-0906","Open","Clinic Services & Profile","Verified lab accreditation","No","802","TOP01","ST15","POINT (-73.9699 40.7615)"
"2021","MO","Missouri","Center for Reproductive Medicine & Robotic Surgery","Saji Jacob, MD","844 N. New Ballas Ct, Suite 300","St. Louis","63141","(314) 473-1285","Open","Clinic Services & Profile","Pregnancies","20","187","TOP01","ST03","POINT (-90.4443 38.6731)"
"2021","TX","Texas","Texas Tech University Health Sciences Center, Center for Fertility and Reproductive Surgery","Jennifer Phy, DO","808 Joliet Ave, Suite 230","Lubbock","79415","(806) 743-4256","Open","Clinic Services & Profile","Pregnancies","46","519","TOP01","ST03","POINT (-101.89 33.5877)"
"2021","NJ","New Jersey","Cooper Institute for Reproductive Hormonal Disorders, PC","Jerome H. Check, MD, PHD","17000 Commerce Pkwy, Suite C","Mount Laurel","08054","(856) 751-5575","Open","Clinic Services & Profile","Donated embryo services","Yes","186","TOP01","ST10","POINT (-74.942 39.9183)"
"2021","CA","California","Reproductive Health and Wellness Center","Marcus A. Rosencrantz, MD","23141 Moulton Pkwy, Suite 204","Laguna Hills","92653","(949) 516-0606","Open","Clinic Services & Profile","Fertility preservation cycles","52","888","TOP01","ST02","POINT (-117.7321 33.6263)"
"2021","NY","New York","CCRM New York","Janet M. Choi, MD","810 Seventh Ave, 21st Floor","New York","10019","(212) 290-8100","Open","Clinic Services & Profile","Pregnancies","337","708","TOP01","ST03","POINT (-73.9823 40.7628)"
"2021","VA","Virginia","Shady Grove Fertility-Richmond","Erika B. Johnston-MacAnanny, MD","9030 Stony Point Pkwy, Suite 450","Richmond","23235","(804) 379-9000","Open","Clinic Services & Profile","Gestational carrier services","Yes","105","TOP01","ST13","POINT (-77.5688 37.5534)"
"2021","WA","Washington","Madigan Army Medical Center","Bruce D. Pier, MD","Department of Obstetrics and Gynecology, 9040A Jackson Ave","Tacoma","98431","(253) 968-3783","Open","Clinic Services & Profile","Total infants born","32","718","TOP01","ST05","POINT (-122.552 47.1098)"
"2021","MA","Massachusetts","Boston IVF, LLC","Michael M. Alper, MD","130 Second Ave","Waltham","02451","(781) 434-6500","Open","Clinic Services & Profile","Gestational carrier services","Yes","490","TOP01","ST13","POINT (-71.2638 42.3928)"
"2021","AL","Alabama","Center for Reproductive Medicine","George T. Koulianos, MD","3 Mobile Infirmary Cir, Suite 401","Mobile","36607","(251) 438-4200","Open","Clinic Services & Profile","Donor egg services","No","212","TOP01","ST09","POINT (-88.1029 30.6975)"
"2021","IL","Illinois","Chicago IVF","Joel G. Brasch, MD","5225 Old Orchard Rd, Suite 21","Skokie","60077","(847) 213-5064","Open","Clinic Services & Profile","Pregnancies","157","323","TOP01","ST03","POINT (-87.7584 42.0619)"
"2021","CA","California","UCLA Fertility Center","Kathleen M. Brennan, MD","Department of Obstetrics and Gynecology, 200 Medical Plaza, Suite 220","Los Angeles","90095","(310) 825-9500","Open","Clinic Services & Profile","Verified lab accreditation","Yes","361","TOP01","ST15","POINT (-118.447 34.0648)"
"2021","IL","Illinois","Daniel Rostein, MD, SC","Daniel A. Rostein, MD","2208 Midwest Rd, Suite 102","Oak Brook","60523","(630) 472-9100","Open","Clinic Services & Profile","Verified lab accreditation","Yes","444","TOP01","ST15","POINT (-87.9729 41.8452)"
"2021","TX","Texas","CCRM Dallas-Fort Worth","Dorette J. Noorhasan, MD","8380 Warren Pkwy, Suite 201","Frisco","75034","(972) 377-2625","Open","Clinic Services & Profile","Pregnancies","72","427","TOP01","ST03","POINT (-96.8142 33.1089)"
"2021","NY","New York","Boston IVF, The Albany Center","Sonia Elguero, MD","399 Albany Shaker Rd","Loudonville","12211","(518) 434-9759","Open","Clinic Services & Profile","Fertility preservation cycles","24","507","TOP01","ST02","POINT (-73.7675 42.6974)"
"2021","CA","California","Santa Monica Fertility","John K. Jain, MD","2825 Santa Monica Blvd, Suite 100","Santa Monica","90404","(310) 566-1470","Open","Clinic Services & Profile","Total cycles","638","491","TOP01","ST01","POINT (-118.472 34.0357)"
"2021","WA","Washington","Madigan Army Medical Center","Bruce D. Pier, MD","Department of Obstetrics and Gynecology, 9040A Jackson Ave","Tacoma","98431","(253) 968-3783","Open","Clinic Services & Profile","Gestational carrier services","No","718","TOP01","ST13","POINT (-122.552 47.1098)"
"2021","TX","Texas","Inovi Fertility & Genetics Institute","Stephan Krotz, MD","3773 Richmond Ave, Suite 400","Houston","77046","(713) 401-9000","Open","Clinic Services & Profile","Total cycles","93","841","TOP01","ST01","POINT (-95.4372 29.7325)"
"2021","WA","Washington","Poma Fertility","Ronald Beesley, MD","12039 N.E. 128th St, Suite 110","Kirkland","98034","(425) 822-7662","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","457","TOP01","ST11","POINT (-122.179 47.7145)"
"2021","KS","Kansas","Blue Sky Fertility","Ryan M. Riggs, MD","14253 Metcalf Ave","Overland Park","66223","(913) 218-0162","Open","Clinic Services & Profile","Deliveries","118","803","TOP01","ST04","POINT (-94.6661 38.8695)"
"2021","NY","New York","RMA Long Island IVF","Beth McAvey, MD","8 Corporate Center Dr, Suite 101","Melville","11747","(631) 752-0606","Open","Clinic Services & Profile","Total cycles","2246","306","TOP01","ST01","POINT (-73.4075 40.7748)"
"2021","NC","North Carolina","Program for Assisted Reproduction at Atrium Health's Carolinas Medical Center, CMC Women's Institute","Bradley S. Hurst, MD","1025 Morehead Medical Dr, Suite 500","Charlotte","28204","(704) 355-3149","Reorganized","Clinic Services & Profile","Donor egg services","Yes","217","TOP01","ST09","POINT (-80.8389 35.205)"
"2021","CA","California","Kindbody Silicon Valley","Lynn M. Westphal, MD","4756 El Camino Real","Los Altos","94022","(650) 445-4724","Open","Clinic Services & Profile","Donor egg services","Yes","870","TOP01","ST09","POINT (-122.1113 37.3997)"
"2021","FL","Florida","Conceptions Florida: Center for Fertility and Genetics","Armando E. Hernandez-Rey, MD","4425 Ponce de Leon Blvd, Suite 110","Coral Gables","33146","(305) 446-4673","Open","Clinic Services & Profile","Pregnancies","139","450","TOP01","ST03","POINT (-80.2577 25.7312)"
"2021","CA","California","Alex Steinleitner, MD, Inc.","Alex J. Steinleitner, MD","127 Casa St","San Luis Obispo","93405","(805) 543-2228","Open","Clinic Services & Profile","Donor egg services","Yes","301","TOP01","ST09","POINT (-120.665 35.2919)"
"2021","CT","Connecticut","Illume Fertility","Mark P. Leondires, MD","761 Main Ave, Suite 200","Norwalk","06851","(203) 750-7400","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","273","TOP01","ST12","POINT (-73.4209 41.1597)"
"2021","NY","New York","Rochester Regional Health Fertility Care","Jamil Mroueh, MD","1561 Long Pond Rd, Suite 410","Rochester","14626","(585) 453-7760","Open","Clinic Services & Profile","Total cycles","234","127","TOP01","ST01","POINT (-77.7047 43.1921)"
"2021","CA","California","Reproductive Medicine Associates of Northern California","Scott Morin, MD","150 Spear St, Suite 500","San Francisco","94105","(415) 603-6999","Open","Clinic Services & Profile","Total infants born","435","820","TOP01","ST05","POINT (-122.394 37.7918)"
"2021","IL","Illinois","Vios Fertility Institute-Crest Hill","Angie Beltsos, MD","2246 Weber Rd","Crest Hill","60403","(815) 725-4161","Reorganized","Clinic Services & Profile","Egg cryopreservation services","Yes","261","TOP01","ST12","POINT (-88.1206 41.5628)"
"2021","TX","Texas","Cooper Institute for Advanced Reproductive Medicine","C. James Chuong, MD","7500 Beechnut St, Suite 308","Houston","77074","(713) 771-9771","Open","Clinic Services & Profile","SART member","No","83","TOP01","ST14","POINT (-95.5188 29.6924)"
"2021","VA","Virginia","The New Hope Center for Reproductive Medicine","Robin L. Poe-Zeigler, MD","448 Viking Dr, Suite 100","Virginia Beach","23452","(757) 496-5370","Open","Clinic Services & Profile","Gestational carrier services","Yes","202","TOP01","ST13","POINT (-76.0727 36.8269)"
"2021","AL","Alabama","Fertility Institute of North Alabama","Brett Davenport, MD","808 Turner St S.W.","Huntsville","35801","(256) 217-9613","Open","Clinic Services & Profile","Total infants born","43","830","TOP01","ST05","POINT (-86.5846 34.7209)"
"2021","NY","New York","Boston IVF-The Syracuse Center","Maximillian Klein, MD","5792 Widewaters Pkwy","Syracuse","13214","(315) 703-3050","Open","Clinic Services & Profile","Fertility preservation cycles","6","817","TOP01","ST02","POINT (-76.0591 43.0494)"
"2021","NC","North Carolina","Atlantic Reproductive Medicine Specialists, PA","Susannah D. Copland, MD","10208 Cerny St, Suite 306","Raleigh","27617","(919) 248-8777","Open","Clinic Services & Profile","Gestational carrier services","Yes","155","TOP01","ST13","POINT (-78.8006 35.9016)"
"2021","MI","Michigan","Michigan Reproductive & IVF Center, PC","Valerie I. Shavell, MD","3230 Eagle Park Dr N.E., Suite 100","Grand Rapids","49525","(616) 988-2229","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","56","TOP01","ST12","POINT (-85.5892 42.9879)"
"2021","FL","Florida","Fertility Center & Applied Genetics of Florida","Julio E. Pabon, MD","5100 Station Way","Sarasota","34233","(941) 342-1568","Open","Clinic Services & Profile","Donor egg services","Yes","149","TOP01","ST09","POINT (-82.4663 27.2724)"
"2021","HI","Hawaii","IVF Hawaii","Benton H. Chun, MD","1329 Lusitana St, Suite 607","Honolulu","96813","(808) 538-6655","Open","Clinic Services & Profile","Donated embryo services","No","23","TOP01","ST10","POINT (-157.852 21.3076)"
"2021","NY","New York","Chelsea Fertility NYC","Paul Gindoff, MD","105 E. 37th St, Suite 1","New York","10016","(212) 685-2229","Open","Clinic Services & Profile","Total infants born","20","607","TOP01","ST05","POINT (-73.9793 40.7489)"
"2021","OH","Ohio","Reproductive Gynecology & Infertility-Akron","David M. Nash, MD","95 Arch St, Suite 250","Akron","44304","(330) 375-7722","Open","Clinic Services & Profile","Total infants born","426","382","TOP01","ST05","POINT (-81.4995 41.0823)"
"2021","TX","Texas","Kindbody Austin","Deborah E. Ikhena-Abel, MD","100 Colorado St","Austin","78701","(737) 787-7806","Open","Clinic Services & Profile","Donor egg services","Yes","879","TOP01","ST09","POINT (-97.746 30.264)"
"2021","MD","Maryland","The A.R.T. Institute of Washington, Inc., Walter Reed National Military Medical Center","Micah J. Hill, DO","8901 Rockville Pike, Bldg 10, Rm 2104","Bethesda","20889","(301) 400-2151","Reorganized","Clinic Services & Profile","Egg cryopreservation services","Yes","15","TOP01","ST12","POINT (-77.0935 39.0018)"
"2021","LA","Louisiana","Fertility Institute of New Orleans","Warren Huber, MD, PHD","800 N. Causeway Blvd, Suite 2C","Mandeville","70448","(985) 892-7621","Reorganized","Clinic Services & Profile","Deliveries","207","496","TOP01","ST04","POINT (-90.0924 30.377)"
"2021","NJ","New Jersey","University Reproductive Associates, PC","Peter G. McGovern, MD","214 Terrace Ave","Hasbrouck Heights","07604","(201) 288-6330","Open","Clinic Services & Profile","Verified lab accreditation","Yes","133","TOP01","ST15","POINT (-74.0737 40.8585)"
"2021","TX","Texas","Scott & White Clinic-Temple","Gordon W. Bates, MD","Department of Obstetrics and Gynecology, 2401 S. 31st St","Temple","76508","(254) 724-3389","Open","Clinic Services & Profile","Pregnancies","82","234","TOP01","ST03","POINT (-97.364 31.0776)"
"2021","NY","New York","New York Fertility Medical Practice, PLLC dba, Shady Grove Fertility New York","Tomer Singer, MD","110 E. 60th St, Suite 500","New York","10022","(646) 502-5450","Open","Clinic Services & Profile","Donor egg services","Yes","838","TOP01","ST09","POINT (-73.9726 40.7649)"
"2021","IN","Indiana","Indiana Fertility Institute","John C. Jarrett II, MD","10610 N. Pennsylvania St, Suite 101","Indianapolis","46280","(317) 575-6565","Open","Clinic Services & Profile","Fertility preservation cycles","11","704","TOP01","ST02","POINT (-86.1562 39.9423)"
"2021","TX","Texas","Brooke Army Medical Center","Terrence D. Lewis, MD, PHD","Department of Obstetrics & Gynecology, 3551 Roger Brooke Dr","Fort Sam Houston","78234","(210) 916-6305","Reorganized","Clinic Services & Profile","SART member","Yes","289","TOP01","ST14","POINT (-97.316 37.7018)"
"2021","TX","Texas","ReproMed Fertility Center","Anil B. Pinto, MD","3800 San Jacinto St","Dallas","75204","(214) 827-8777","Open","Clinic Services & Profile","Fertility preservation cycles","5","24","TOP01","ST02","POINT (-96.785 32.7972)"
"2021","AZ","Arizona","Arizona Center for Reproductive Endocrinology and Infertility","Timothy J. Gelety, MD","5190 E. Farness Dr, Suite 114","Tucson","85712","(520) 326-0001","Open","Clinic Services & Profile","Gestational carrier services","Yes","160","TOP01","ST13","POINT (-110.883 32.2475)"
"2021","MS","Mississippi","University of Mississippi Medical Center","John D. Isaacs, MD","2925 Layfair Dr, Room 146","Flowood","39232","(601) 984-5330","Open","Clinic Services & Profile","Total cycles","90","114","TOP01","ST01","POINT (-90.1128 32.3276)"
"2021","WI","Wisconsin","Froedtert & Medical College of Wisconsin, Reproductive Medicine Center","Katherine Schoyer, MD","North Hills Health Center, W129 N7055 Northfield Dr, Bldg B, Suite 500","Menomonee Falls","53051","(262) 253-9220","Open","Clinic Services & Profile","Donor egg services","Yes","183","TOP01","ST09","POINT (-88.0718 43.145)"
"2021","CA","California","Lane Fertility Institute","Danielle E. Lane, MD","101 Rowland Way, Suite 305","Novato","94945","(415) 893-0391","Open","Clinic Services & Profile","Total infants born","26","200","TOP01","ST05","POINT (-122.56 38.0973)"
"2021","NM","New Mexico","The Fertility Center of New Mexico, LLC","Douglas J. Thompson, MD","201 Cedar St S.E., Suite S1-20","Albuquerque","87106","(505) 248-0000","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","263","TOP01","ST12","POINT (-106.635 35.0808)"
"2021","IL","Illinois","Vios Fertility Institute-Chicago","Angeline Beltsos, MD","333 S. Desplaines St, Suite 201","Chicago","60661","(773) 435-9036","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","807","TOP01","ST11","POINT (-87.6436 41.877)"
"2021","VA","Virginia","Virginia Fertility & IVF","Christopher D. Williams, MD","4100 Olympia Cir, Suite 201","Charlottesville","22911","(434) 220-6620","Open","Clinic Services & Profile","Verified lab accreditation","Yes","52","TOP01","ST15","POINT (-78.4399 38.0228)"
"2021","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Verified lab accreditation","Yes","12","TOP01","ST15","POINT (-119.703 34.4331)"
"2021","AL","Alabama","Center for Reproductive Medicine","George T. Koulianos, MD","3 Mobile Infirmary Cir, Suite 401","Mobile","36607","(251) 438-4200","Open","Clinic Services & Profile","Pregnancies","121","212","TOP01","ST03","POINT (-88.1029 30.6975)"
